Epoch,evaluation/Actions Max,evaluation/Actions Mean,evaluation/Actions Min,evaluation/Actions Std,evaluation/Average Returns,evaluation/Num Paths,evaluation/Returns Max,evaluation/Returns Mean,evaluation/Returns Min,evaluation/Returns Std,evaluation/Rewards Max,evaluation/Rewards Mean,evaluation/Rewards Min,evaluation/Rewards Std,evaluation/env_infos/final/x_position Max,evaluation/env_infos/final/x_position Mean,evaluation/env_infos/final/x_position Min,evaluation/env_infos/final/x_position Std,evaluation/env_infos/final/x_velocity Max,evaluation/env_infos/final/x_velocity Mean,evaluation/env_infos/final/x_velocity Min,evaluation/env_infos/final/x_velocity Std,evaluation/env_infos/initial/x_position Max,evaluation/env_infos/initial/x_position Mean,evaluation/env_infos/initial/x_position Min,evaluation/env_infos/initial/x_position Std,evaluation/env_infos/initial/x_velocity Max,evaluation/env_infos/initial/x_velocity Mean,evaluation/env_infos/initial/x_velocity Min,evaluation/env_infos/initial/x_velocity Std,evaluation/env_infos/x_position Max,evaluation/env_infos/x_position Mean,evaluation/env_infos/x_position Min,evaluation/env_infos/x_position Std,evaluation/env_infos/x_velocity Max,evaluation/env_infos/x_velocity Mean,evaluation/env_infos/x_velocity Min,evaluation/env_infos/x_velocity Std,evaluation/num paths total,evaluation/num steps total,evaluation/path length Max,evaluation/path length Mean,evaluation/path length Min,evaluation/path length Std,exploration/Actions Max,exploration/Actions Mean,exploration/Actions Min,exploration/Actions Std,exploration/Average Returns,exploration/Num Paths,exploration/Returns Max,exploration/Returns Mean,exploration/Returns Min,exploration/Returns Std,exploration/Rewards Max,exploration/Rewards Mean,exploration/Rewards Min,exploration/Rewards Std,exploration/env_infos/final/x_position Max,exploration/env_infos/final/x_position Mean,exploration/env_infos/final/x_position Min,exploration/env_infos/final/x_position Std,exploration/env_infos/final/x_velocity Max,exploration/env_infos/final/x_velocity Mean,exploration/env_infos/final/x_velocity Min,exploration/env_infos/final/x_velocity Std,exploration/env_infos/initial/x_position Max,exploration/env_infos/initial/x_position Mean,exploration/env_infos/initial/x_position Min,exploration/env_infos/initial/x_position Std,exploration/env_infos/initial/x_velocity Max,exploration/env_infos/initial/x_velocity Mean,exploration/env_infos/initial/x_velocity Min,exploration/env_infos/initial/x_velocity Std,exploration/env_infos/x_position Max,exploration/env_infos/x_position Mean,exploration/env_infos/x_position Min,exploration/env_infos/x_position Std,exploration/env_infos/x_velocity Max,exploration/env_infos/x_velocity Mean,exploration/env_infos/x_velocity Min,exploration/env_infos/x_velocity Std,exploration/num paths total,exploration/num steps total,exploration/path length Max,exploration/path length Mean,exploration/path length Min,exploration/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls
10,0.97616905,-0.10731903,-0.9606838,0.8763141,-5.234917659465608,99,-4.674482747182342,-5.234917659465608,-5.470810632321261,0.1258712897518337,0.5404925853942738,-0.5208611540573821,-2.0376926153490724,0.8299430606528764,-0.11620521668789079,-0.12190909075423875,-0.12828815509401115,0.003208671378260198,-0.6325473843332118,-0.7868607263342284,-0.8430498872929685,0.03449765542955033,0.000853839464456993,-0.003873387969027463,-0.008923346470175356,0.0029870544561559956,-0.4540852444435253,-0.48395704292774916,-0.5015449340903141,0.011308300243186272,0.000853839464456993,-0.07368269294583032,-0.12828815509401115,0.04047714786603831,-0.4540852444435253,-1.5161844916752132,-3.0360738945791903,0.830377470206475,784,10844,11,10.05050505050505,10,0.21898468069372523,0.9982544,-0.058587305,-0.9989746,0.84258693,-5.006305628311318,95,-2.0842606391986616,-5.006305628311318,-6.307997291000388,0.8366768792543386,0.7220030492197218,-0.4755990346895751,-2.2492090077905575,0.832981790889715,-0.11110020064227238,-0.12376072748619774,-0.14244827428263557,0.0066416797793127005,-0.5858875373151474,-0.7780016345814397,-1.0962631729067462,0.11430315059114843,0.0012664412613432523,-0.003570620563901795,-0.00906240343333848,0.0027843774938501684,-0.2761855291475115,-0.4638021427579223,-0.5199497427960557,0.0479247469795783,0.0012664412613432523,-0.07566917303038642,-0.14244827428263557,0.04165866713585228,-0.2761855291475115,-1.4713187232642673,-3.2444080586938777,0.8331771168894593,855,12000,16,10.526315789473685,8,1.5883928008369628,12000,0.0062623000000030515,26.825266399999634,1.4058645999999726,3.5801874,0.012213900000006106,21.82054339999962,0.00010709999997970954,320.373256899999,8.77000000514272e-05,0.413058340549469,1.4223766326904297,19.53667,7.608721,-3.5767894,4.9843726,-194.0456,255.08165,167.01065,-9.112095,52.83223,236.24069,166.88547,4.685881,52.37881,232.99286,165.84042,0.08531725,53.937187,151.66998,181.18289,11000
11,0.97691995,-0.017872611,-0.9582569,0.8003717,-1.4142114147674383,57,1.850651965352454,-1.4142114147674383,-3.0616013795731134,1.2432110519876372,0.6944421038862941,-0.08158912008273683,-1.9082636816134102,0.7505781471707889,-0.13302809264474366,-0.14907159080391316,-0.18124074347450614,0.011322737263212406,-0.5020911162137813,-0.608204016608553,-0.7725622196269772,0.051703082340212154,0.00119728847096861,-0.0034127331104657293,-0.008833046031003934,0.0029805480041507,-0.4492199733265356,-0.47353244874822936,-0.492298329263937,0.011388718516847269,0.00119728847096861,-0.0979475502985668,-0.18124074347450614,0.04442513191769612,-0.30314179799587754,-1.0777436342555284,-2.9078087188532002,0.7506237995162819,841,11832,25,17.333333333333332,14,2.61797654106958,0.99921983,-0.030315189,-0.9973092,0.79493487,-2.4804764616153308,65,0.2060538314069094,-2.4804764616153308,-6.824457530771311,1.4434651585227374,0.9187693827065767,-0.1612309700049965,-2.2877218619195343,0.7896201642297443,-0.10740169282973198,-0.14246552864989695,-0.17163221876928403,0.012945851087670402,-0.38111820797879364,-0.746635066575016,-1.1552650188304658,0.1284730545805308,0.0014238554366175,-0.0036790257220171837,-0.008539960778801562,0.0028448071058486423,-0.19263814902381024,-0.4583629408595798,-0.5209774917944997,0.05530970183304266,0.0014238554366175,-0.09307045473847828,-0.17163221876928403,0.04430623717915552,-0.07828848982722146,-1.1574339274448957,-3.282704222759378,0.7896173179945574,920,13000,21,15.384615384615385,7,2.923076923076923,13000,0.007784099999980754,26.454928899999572,1.3739695000000438,3.221288800000025,0.009887899999966976,21.84164439999961,0.00021959999997989144,348.25708500000025,0.00013459999996712213,0.546498715877533,1.555680274963379,19.020514,8.574678,-0.6481317,5.4195385,-237.01657,303.81036,196.09442,-0.0410996,77.0513,299.21643,193.71228,7.111783,71.67678,300.11914,192.31729,3.9223146,73.83608,685.4551,715.5296,12000
12,0.98081607,-0.031068875,-0.9602643,0.9073685,-4.761721749508667,90,-4.2197341615339825,-4.761721749508667,-5.0162391852056505,0.13525969170626018,0.5410877622803281,-0.4311418083056137,-1.9969244996586117,0.8077760745028253,-0.11992041771229783,-0.12609129204012046,-0.13231308838894565,0.0033128623859144985,-0.6494590736353667,-0.7993752305720759,-0.8332112744956973,0.03023673126149821,0.0012657366915249989,-0.003924842306632508,-0.008964086474697375,0.0031073267398447667,-0.45354361350931427,-0.48073750212119076,-0.4987009439974837,0.010912096559954744,0.0012657366915249989,-0.07740588854701508,-0.13231308838894565,0.040790506978421556,-0.45354361350931427,-1.426196111360812,-2.995715568927792,0.808562401658304,931,12826,12,11.044444444444444,11,0.20608041101101562,0.9990359,-0.0655794,-0.9970398,0.8549438,-4.8334315966971,93,-0.4372879684446623,-4.8334315966971,-6.829736715421043,0.9746201404307098,0.8672723036238579,-0.4495091384928303,-2.2682084090891355,0.806329385208889,-0.03293962952272964,-0.12465851031747449,-0.17670679569596437,0.012612484455529156,-0.5044270450713373,-0.8140273966720551,-2.121410612191386,0.17909034653574857,0.0011143496650016075,-0.003986173248796168,-0.009001745762305589,0.002955329487507798,-0.13230143307357753,-0.45464346991301785,-0.5265891663393393,0.0583566434048945,0.0011143496650016075,-0.07673035236277952,-0.17670679569596437,0.041955889147842984,-0.13230143307357753,-1.4450977611252958,-3.262811148900079,0.806686039151015,1013,14000,22,10.75268817204301,3,2.030180425153711,14000,0.007722300000011728,26.575489899999923,1.4095465999999988,3.1507505999999807,0.027322499999968386,21.979974299999924,0.00010589999999410793,376.24938330000083,6.770000004507892e-05,0.7190917730331421,0.589728593826294,19.194122,7.7883224,-3.097237,5.605556,-303.63144,387.09262,256.82587,-1.2419392,108.193825,396.43994,257.15344,24.562574,93.76897,394.16803,260.84518,23.356766,88.578445,2430.358,2593.2878,13000
13,0.9809206,-0.033341102,-0.9603551,0.9098404,-4.738634346705173,90,-4.143338290811078,-4.738634346705173,-5.025632831915972,0.15830007697482915,0.5390317595321485,-0.4273317547128913,-2.011739130479755,0.808522334048993,-0.12035207205615078,-0.12618662774142828,-0.1331343433305341,0.0030155584748812153,-0.6377703156697553,-0.8018561953965297,-0.8448409462335476,0.03772179267906079,0.0009861761364155508,-0.0038592274578232106,-0.008952634769217522,0.0027709464672167027,-0.45553085252458353,-0.4814473135422215,-0.5009458069886502,0.011350117550790795,0.0009861761364155508,-0.07749783830210015,-0.1331343433305341,0.04073905718343566,-0.45553085252458353,-1.4223582278650868,-3.0105375232524296,0.8092387266809952,1021,13824,12,11.088888888888889,11,0.28458329944145994,0.99900395,-0.059544887,-0.99829894,0.8576519,-4.701146082709395,90,0.8160828006064744,-4.701146082709395,-6.271184167535526,1.2594795921330548,0.8817520897152465,-0.4231031474438456,-2.245032125997535,0.8130078594132372,-0.05965255092093532,-0.12576596532339002,-0.17367148365130927,0.013008523187110623,-0.5647098904337563,-0.8202939886665741,-2.8262025241459563,0.23844873431228572,0.001389951448687082,-0.0034596646617901855,-0.008702448171562056,0.002886395573431445,-0.22908023786312734,-0.47469545292420584,-0.5179845872917077,0.039545283423412944,0.001389951448687082,-0.07849668074274305,-0.17367148365130927,0.042831438558399305,-0.11730886390184936,-1.4186684732061765,-3.240443924951545,0.8132218996291912,1103,15000,22,11.11111111111111,4,2.613828373369625,15000,0.008146199999998771,25.984731500000294,1.413426799999968,3.013811500000031,0.009503800000004503,21.539660600000275,0.00011419999998452113,403.6597864000018,6.840000003194291e-05,0.9449125528335571,0.09163343906402588,20.658028,7.6171684,-4.5252542,6.45836,-376.30496,495.56055,332.57712,-0.03035392,127.61604,479.44882,334.44647,92.8091,98.19894,476.70178,337.09045,90.06993,97.47593,5475.394,5496.697,14000
14,0.96469146,-0.1370585,-0.9596624,0.77364206,-5.261114251310139,99,-4.7485266482179975,-5.261114251310139,-5.537912566289715,0.15181160397324991,0.5428171477083998,-0.5229420791964897,-1.8567370472730105,0.7319411101556307,-0.115055479198706,-0.12157314700997521,-0.12752462304161644,0.0030896259560769836,-0.7880869939510087,-0.8665007070049062,-0.9129162661400178,0.026996018760434917,0.0013370598369226727,-0.0031386751534140007,-0.008402055657862832,0.0027424806057619526,-0.45180676128818226,-0.4801484311620344,-0.49946858938898386,0.01160462412772967,0.0013370598369226727,-0.07186484034591953,-0.12752462304161644,0.0401917904632818,-0.45180676128818226,-1.519238236857416,-2.8566538399041597,0.73267854597614,1120,14820,11,10.06060606060606,10,0.2386062992124791,0.99803954,-0.08339359,-0.99704516,0.8171736,-5.125842993636461,98,-3.513893815107087,-5.125842993636461,-6.281658527914104,0.5964940161346276,0.9019760492554756,-0.5023326133763731,-2.1760114372727393,0.764340466678653,-0.10927395824737203,-0.12264630718323268,-0.13654175610465513,0.005470716516552289,-0.5558244372118222,-0.8354666671490175,-1.118156970668095,0.11964867033433804,0.0006584821234151591,-0.004008703986084,-0.00893619735369713,0.002664543446561957,-0.09780061968053853,-0.4589144033092345,-0.52122200443553,0.06000362114142345,0.0006584821234151591,-0.07337583753262182,-0.13654175610465513,0.04083279765447491,-0.09780061968053853,-1.4982842506893763,-3.172339161014271,0.7647586202748997,1201,16000,13,10.204081632653061,8,1.1513894328111456,16000,0.007029599999953007,26.638076899999476,1.3559301000000232,3.2231069000000048,0.01156109999999444,22.04028819999951,9.820000002491724e-05,431.700472200001,6.279999996650076e-05,1.2121374607086182,-0.05015956610441208,19.214853,6.260724,-2.7208667,5.1338253,-515.39764,581.68317,450.79773,-23.396183,141.96358,569.7013,457.6973,-31.666004,126.37223,579.9568,457.2265,0.035144918,124.48601,4280.6514,4263.776,15000
15,0.98306686,-0.06029193,-0.96771204,0.9275571,-5.854125951723272,111,-5.462997634443742,-5.854125951723272,-6.0029760241335515,0.07320874215755216,0.536897013242182,-0.6498079806412833,-2.1240240777812143,0.8613773120636496,-0.11310460124212011,-0.11871222219647747,-0.12399693137133871,0.0027352473056919684,-0.8297309043198853,-0.9054436782557049,-0.9220578888129871,0.010721994402483443,0.0012345793057919488,-0.004048831701970605,-0.008734512281549249,0.002709848350581542,-0.45760167783981875,-0.4835085845226228,-0.5039042532724132,0.011432883321357582,0.0012345793057919488,-0.06991307386804019,-0.12399693137133871,0.04029070347242447,-0.45760167783981875,-1.6446239959932938,-3.121466091998591,0.861959186926316,1231,15820,10,9.00900900900901,9,0.09448728361893258,0.9977321,-0.08127467,-0.9969394,0.8826744,-5.196980507753786,99,0.3247324416432659,-5.196980507753786,-7.024021661699429,1.0781406525214665,0.7441770261828887,-0.5145010702676247,-2.2835575779669934,0.8557336951846615,-0.013991287108267938,-0.12169908410634718,-0.16096822335852884,0.013446617640619296,-0.5074046272098078,-0.8326347044845248,-1.4475144005641096,0.1395281660307137,0.0015094342445033295,-0.003475003418170088,-0.008971286881591909,0.002958351917716435,-0.2826799899554304,-0.4723611450274863,-0.5188539364777972,0.04235738316806092,0.0015094342445033295,-0.074588268589783,-0.16096822335852884,0.04179422295098315,-0.2525421820576204,-1.5097867518739125,-3.2787346223586256,0.8559432105440139,1300,17000,21,10.1010101010101,2,2.0075360519547263,17000,0.009893400000009933,26.873816300000158,1.473090099999979,3.408648900000003,0.016256399999974747,21.965758000000164,0.00010370000001103108,460.0056341999998,6.580000001576991e-05,1.5540465116500854,-0.6007344722747803,20.261158,7.3626356,-1.4348902,5.396313,-621.5149,815.5335,562.4376,0.0765069,185.40005,747.9561,543.67737,23.203869,175.93137,758.3316,544.43085,29.205013,173.72466,4137.497,4299.255,16000
16,0.9724691,-0.13039432,-0.9603336,0.8929899,-5.286265663985995,100,-5.11935262485274,-5.286265663985995,-5.441599464180564,0.07375153499916272,0.5371681718807366,-0.5286265663985996,-2.0404014877572685,0.8286139062117549,-0.1166195434728357,-0.12170994733263597,-0.12730439117142817,0.00307185450474913,-0.7708991065061878,-0.8335280761073737,-0.8588764287738825,0.012842944024632806,0.0010480016795191176,-0.0036941983157913892,-0.00876997982526455,0.003059963474331145,-0.457341960432038,-0.4854310194160237,-0.5041375345498663,0.010209138369739777,0.0010480016795191176,-0.07329874288611257,-0.12730439117142817,0.040425532830726106,-0.457341960432038,-1.5237399646521597,-3.0387432940498025,0.8292272909000321,1331,16820,10,10.0,10,0.0,0.99679524,-0.07386374,-0.99768376,0.84872586,-4.848781482069973,94,1.263104640607576,-4.848781482069973,-6.473277951002413,1.2364897078423505,0.7142237436311135,-0.4557854593145775,-2.223436963908466,0.8108942927197402,-0.005383849434165358,-0.12352288555353644,-0.1806621909381283,0.015777761938900743,-0.47155496851250567,-0.8162390411428863,-1.4431723686435005,0.12951617042776134,0.0024470480457938495,-0.0037383583553737914,-0.008536278763896697,0.0027051451151919818,-0.283904900596868,-0.46768633941237653,-0.516762516209304,0.04161157253428147,0.0024470480457938495,-0.07668135840015797,-0.1806621909381283,0.042322333728602377,-0.283904900596868,-1.451430710483174,-3.218874118678363,0.8111520046633485,1394,18000,24,10.638297872340425,1,2.4833533601306255,18000,0.005468000000007578,26.56232300000096,1.4732448999999974,3.1658019000000195,0.010760899999979756,21.90679060000093,0.00014750000002550223,488.00184610000014,0.00010919999999714491,1.9791808128356934,-0.40462011098861694,18.891972,6.592691,-6.9289994,5.0430503,-790.41925,1013.487,686.1746,0.11457971,229.00159,1012.7335,687.3854,135.79367,206.61133,1025.5795,691.1489,142.08344,206.37468,6463.408,6602.7246,17000
17,0.98579115,-0.036175594,-0.9440541,0.8515249,-3.106573792062438,69,7.002465900882368,-3.106573792062438,-4.61658746514281,2.4277234087063544,0.6394994778600304,-0.21521444945010865,-1.7935715026595007,0.7051623054279569,-0.12324360153583365,-0.13951969714238718,-0.24574993170331133,0.027072334547479177,-0.5314463224248694,-0.744913931842785,-1.1217299133560663,0.09247261053458225,0.0012215714828306813,-0.0035301652740831048,-0.008526152463543546,0.0029718945627074285,-0.4551983715411335,-0.47975207845559875,-0.4978784475192003,0.010022892940744764,0.0012215714828306813,-0.09228453292416801,-0.24574993170331133,0.050061779912013306,-0.3563230824503334,-1.2108560298971474,-2.7935303130857956,0.7058407227989343,1400,17816,37,14.434782608695652,11,5.777212258042814,0.9990914,-0.029863212,-0.99557316,0.84551764,-2.5800079602306933,65,4.582291425291656,-2.5800079602306933,-5.908594242152486,2.4453238915396747,0.9699521437631833,-0.16770051741499503,-2.1724132797020945,0.7238477259673531,-0.11345260751401345,-0.1426757128845678,-0.24715033988757787,0.02553408916675015,-0.49338629385948723,-0.7401683188657471,-1.2276179153049154,0.14737878514509425,0.001849330299677571,-0.0031131263065861405,-0.008939320180519928,0.002964017146116068,-0.030025161801846157,-0.45322692460628605,-0.5102050180468825,0.0681245354216941,0.001849330299677571,-0.09381866979242653,-0.24715033988757787,0.04867739741453349,-0.030025161801846157,-1.163405766045509,-3.1670070897835765,0.7240692080487595,1459,19000,36,15.384615384615385,9,5.620545573552331,19000,0.005337899999972251,26.34656949999811,1.3979274000000146,2.9448009000000184,0.011737799999991694,21.986539499998116,0.00011580000000321888,515.7626383999971,0.00011019999999462016,2.4945008754730225,-1.3560690879821777,20.60662,7.4835205,-4.0897818,6.1743217,-950.18823,1163.4829,824.8795,-0.030647177,306.43982,1112.9021,819.76886,2.3907,277.1991,1091.7765,811.1279,0.06745817,272.43774,11704.997,11954.392,18000
18,0.97999525,-0.11515721,-0.95932215,0.88870007,-5.266689371206893,99,-4.76395686446868,-5.266689371206893,-5.474260146764555,0.13518623373180452,0.5339235136332129,-0.5240223595472187,-2.044565256806972,0.8325979173952548,-0.11579286743235923,-0.12174370649984922,-0.12908361502377572,0.003217009502702109,-0.6004562591763151,-0.8006801984263046,-0.8493288624956893,0.03880753173154851,0.0011203275879666285,-0.0034861924446493273,-0.008952336059792858,0.002918472552265767,-0.46055904986242313,-0.4865788824554736,-0.5064726617241769,0.011303418985996586,0.0011203275879666285,-0.07344506837270949,-0.12908361502377572,0.04055850757439133,-0.46055904986242313,-1.519204066126825,-3.0427867350307727,0.8331069007513386,1499,18811,11,10.05050505050505,10,0.21898468069372523,0.99835014,-0.057949837,-0.99734175,0.84982723,-4.406950344495119,87,2.676738887354054,-4.406950344495119,-6.38379315396663,1.5688419685078334,0.8733821589915461,-0.3834046799710753,-2.253117623644355,0.8139116249193228,0.0003274586925953544,-0.12665021807660765,-0.1978103666036923,0.018409132194056408,-0.17506210970296873,-0.7622754836173581,-0.962042121248674,0.1172413495749249,0.0016436802048688216,-0.00355920997951459,-0.009000871435055045,0.0028731859580419,-0.17506210970296873,-0.4647882715483194,-0.5191945946145691,0.05106074620409394,0.0016436802048688216,-0.0803671186280813,-0.1978103666036923,0.04354116432687232,-0.12641351561561154,-1.379051292680591,-3.248028404074195,0.8139830838689567,1546,20000,28,11.494252873563218,1,3.1871637779614046,20000,0.00952940000001945,25.86629120000157,1.4106299999999692,3.0771473999999444,0.013810100000000602,21.35489020000159,0.00017060000004676112,543.0279223999963,0.00011349999999765714,3.085143566131592,-1.141406774520874,20.850601,7.0131445,-3.3900084,6.096841,-1096.793,1360.5323,987.97095,0.008212975,333.52878,1302.1909,954.94073,216.10329,247.30414,1275.3116,952.058,241.75693,244.7178,38575.523,38569.547,19000
19,0.98146665,-0.06671854,-0.9526342,0.8447234,-4.508739047207593,86,-4.170240771450781,-4.508739047207593,-4.836022800717176,0.19569178150541544,0.5447613125006787,-0.39206426497457336,-1.7915289546008315,0.6986513433901347,-0.12046363050755282,-0.1272268741828357,-0.13540261481513638,0.0038602749390208254,-0.7144842530747257,-0.7768196250743934,-0.8312400573206452,0.03367397304793727,0.001095287216979135,-0.0033594040168591064,-0.00885950209026612,0.002702462762042466,-0.4499530801613696,-0.4757626562801906,-0.494591596647335,0.011419898019779474,0.001095287216979135,-0.07697451904828778,-0.13540261481513638,0.04069429771121933,-0.4499530801613696,-1.3877562110458495,-2.791523806038229,0.6994265206188051,1585,19800,12,11.5,11,0.5,0.9988996,-0.032550447,-0.9978107,0.83814067,-2.512653133736176,64,5.08011097414882,-2.512653133736176,-5.905404801997085,2.584962243387247,0.8416705784657221,-0.16080980055911528,-2.168393263676353,0.731876760695862,-0.11219074155987854,-0.1445602001997822,-0.2644337896909335,0.027115069417322796,-0.46865172213122336,-0.7514396854294256,-1.1552417161752315,0.1402418422665063,0.0011297698549721628,-0.0037490396865584715,-0.008641801150483186,0.0028208084471116235,-0.24886057245472065,-0.470301257938854,-0.5162031308712943,0.04065738625974866,0.0011297698549721628,-0.0964600076001421,-0.2644337896909335,0.04959636406957777,-0.15800237367961587,-1.1565885646138767,-3.1638886645819624,0.7320473263008667,1610,21000,38,15.625,9,5.927952850689688,21000,0.008933300000080635,26.11876079999979,1.3792060000000674,3.2112313000000086,0.010127099999976963,21.509110599999644,9.860000000116997e-05,570.5483893999947,5.390000001170847e-05,3.797828435897827,-2.179114580154419,21.188889,7.632993,-1.610163,6.2284636,-1389.146,1684.9471,1225.1304,-0.7194295,427.397,1624.2102,1226.3092,367.81793,317.25568,1614.687,1225.1462,366.692,315.48233,45830.11,45846.91,20000
20,0.97372013,-0.07583741,-0.953411,0.8738072,-5.029479088688933,96,-4.1272394779531,-5.029479088688933,-5.368503631497989,0.2473561540802577,0.5427159220480108,-0.4842828410372493,-2.0269653480413714,0.8266591667041151,-0.1159036353245087,-0.12223772728731697,-0.13288255226402249,0.003968524549465459,-0.5683839231375859,-0.7483529391204528,-0.8382727705860976,0.058031415712392474,0.0011760872586436394,-0.003111599425532114,-0.008627439033600845,0.0027543673065161096,-0.45195975668200017,-0.47619337165397696,-0.49671513495896324,0.011422005495164918,0.0011760872586436394,-0.07424562633683306,-0.13288255226402249,0.0407354454231902,-0.45195975668200017,-1.4796670993181544,-3.025240165746526,0.8271302043979373,1681,20797,12,10.385416666666666,10,0.5471477494445373,0.99793315,-0.04415319,-0.9965953,0.84069115,-4.3494484706949335,85,0.21240771266010205,-4.3494484706949335,-6.514442329737226,1.1173261907658192,0.8932511963520207,-0.36970312000906935,-2.1790348747409647,0.8257010075756004,-0.09956601689345147,-0.12866617934324748,-0.1783178688462771,0.010803765673354674,-0.4922451421789653,-0.7426571784472596,-1.447132696575289,0.1468402256402494,0.002053800207170157,-0.0036623094843123752,-0.008924530476643839,0.00309607701005115,-0.10650908525548802,-0.43864395566054043,-0.5197404880847741,0.07806514782943902,0.002053800207170157,-0.08049285727188413,-0.1783178688462771,0.043107621290230505,-0.10650908525548802,-1.3654508534823313,-3.174845117870695,0.8257095231473992,1695,22000,23,11.764705882352942,7,2.3696465798711017,22000,0.0067874000000074375,25.77081069999872,1.3660660000000462,3.0301304000000755,0.01307340000005297,21.354562599998644,0.00012499999991177901,597.7307708999939,6.589999998141138e-05,4.633364677429199,0.05567669868469238,18.637922,5.963688,-2.1123886,5.156674,-1660.4937,2001.9025,1464.9453,-1.0259384,496.61533,1907.6637,1437.232,-105.94635,417.31323,1896.6135,1428.1818,0.060649637,405.78098,50285.875,50575.36,21000
21,0.9774995,-0.10728946,-0.9455606,0.88300836,-5.119884749865628,98,-4.617369443514884,-5.119884749865628,-5.354076485424179,0.16439153025101053,0.5433409157991065,-0.5037637605289473,-2.015785522090238,0.8195327605429222,-0.11524933408057011,-0.12270430829358593,-0.1321278159352355,0.00332083163613022,-0.6542313528064593,-0.8059448348124546,-0.8553920247505974,0.0416137960225614,0.0009494436840547752,-0.004638183107583785,-0.008801184692617037,0.0028421392724229905,-0.451364426016842,-0.47663645399689003,-0.49610018159578123,0.01102617847499061,0.0009494436840547752,-0.0744588055219212,-0.1321278159352355,0.04038585053625535,-0.451364426016842,-1.499016471907853,-3.014040578709882,0.8200932263981705,1779,21793,11,10.16326530612245,10,0.36960755665867007,0.9981311,-0.06276395,-0.9988774,0.8435932,-4.545649873475449,89,0.8589447288153195,-4.545649873475449,-6.316855873880519,1.2548324758266043,0.9318963056087021,-0.404562838739315,-2.2548693243045257,0.8067090016614986,-0.03180487040523825,-0.12599618434860935,-0.17294093243856326,0.013692021382717022,-0.5093138493686092,-0.7815115156919777,-2.4187433151049795,0.20282814702179786,0.0029954357229352428,-0.0037252673442159444,-0.008887437294263206,0.002906521573246725,-0.06799255534713233,-0.44949836706661905,-0.5176464188381564,0.07606654477021914,0.0029954357229352428,-0.07840382029839736,-0.17294093243856326,0.042630014342888815,-0.06799255534713233,-1.4002693063428056,-3.2499496098536893,0.8068646702970782,1784,23000,21,11.235955056179776,3,2.495039897049282,23000,0.009560299999975541,26.2961646999986,1.3836005000000569,3.060524100000066,0.009399199999961638,21.83293359999857,9.430000000065775e-05,625.4510823999921,5.2699999969263445e-05,5.572181701660156,-2.7209882736206055,18.909449,7.584008,-1.7844008,5.658288,-2006.0865,2346.2327,1542.509,-0.2136941,716.1613,2351.6494,1678.5859,690.9478,488.0233,2268.96,1672.5419,718.86926,470.19037,184211.14,187635.47,22000
