Epoch,evaluation/Actions Max,evaluation/Actions Mean,evaluation/Actions Min,evaluation/Actions Std,evaluation/Average Returns,evaluation/Num Paths,evaluation/Returns Max,evaluation/Returns Mean,evaluation/Returns Min,evaluation/Returns Std,evaluation/Rewards Max,evaluation/Rewards Mean,evaluation/Rewards Min,evaluation/Rewards Std,evaluation/env_infos/final/reward_ctrl Max,evaluation/env_infos/final/reward_ctrl Mean,evaluation/env_infos/final/reward_ctrl Min,evaluation/env_infos/final/reward_ctrl Std,evaluation/env_infos/final/reward_dist Max,evaluation/env_infos/final/reward_dist Mean,evaluation/env_infos/final/reward_dist Min,evaluation/env_infos/final/reward_dist Std,evaluation/env_infos/initial/reward_ctrl Max,evaluation/env_infos/initial/reward_ctrl Mean,evaluation/env_infos/initial/reward_ctrl Min,evaluation/env_infos/initial/reward_ctrl Std,evaluation/env_infos/initial/reward_dist Max,evaluation/env_infos/initial/reward_dist Mean,evaluation/env_infos/initial/reward_dist Min,evaluation/env_infos/initial/reward_dist Std,evaluation/env_infos/reward_ctrl Max,evaluation/env_infos/reward_ctrl Mean,evaluation/env_infos/reward_ctrl Min,evaluation/env_infos/reward_ctrl Std,evaluation/env_infos/reward_dist Max,evaluation/env_infos/reward_dist Mean,evaluation/env_infos/reward_dist Min,evaluation/env_infos/reward_dist Std,evaluation/num paths total,evaluation/num steps total,evaluation/path length Max,evaluation/path length Mean,evaluation/path length Min,evaluation/path length Std,exploration/Actions Max,exploration/Actions Mean,exploration/Actions Min,exploration/Actions Std,exploration/Average Returns,exploration/Num Paths,exploration/Returns Max,exploration/Returns Mean,exploration/Returns Min,exploration/Returns Std,exploration/Rewards Max,exploration/Rewards Mean,exploration/Rewards Min,exploration/Rewards Std,exploration/env_infos/final/reward_ctrl Max,exploration/env_infos/final/reward_ctrl Mean,exploration/env_infos/final/reward_ctrl Min,exploration/env_infos/final/reward_ctrl Std,exploration/env_infos/final/reward_dist Max,exploration/env_infos/final/reward_dist Mean,exploration/env_infos/final/reward_dist Min,exploration/env_infos/final/reward_dist Std,exploration/env_infos/initial/reward_ctrl Max,exploration/env_infos/initial/reward_ctrl Mean,exploration/env_infos/initial/reward_ctrl Min,exploration/env_infos/initial/reward_ctrl Std,exploration/env_infos/initial/reward_dist Max,exploration/env_infos/initial/reward_dist Mean,exploration/env_infos/initial/reward_dist Min,exploration/env_infos/initial/reward_dist Std,exploration/env_infos/reward_ctrl Max,exploration/env_infos/reward_ctrl Mean,exploration/env_infos/reward_ctrl Min,exploration/env_infos/reward_ctrl Std,exploration/env_infos/reward_dist Max,exploration/env_infos/reward_dist Mean,exploration/env_infos/reward_dist Min,exploration/env_infos/reward_dist Std,exploration/num paths total,exploration/num steps total,exploration/path length Max,exploration/path length Mean,exploration/path length Min,exploration/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls 
129,0.4122857,-0.00052417663,-0.40952665,0.038138907,-74.57408303177299,1,-74.57408303177299,-74.57408303177299,-74.57408303177299,0.0,-0.06701170421876826,-0.07457408303177297,-0.7275297324657131,0.05350225523352023,-0.0,0.0,-0.0,0.0,-0.06822905620858749,-0.06822905620858749,-0.06822905620858749,0.0,-0.13261649,-0.13261649,-0.13261649,0.0,-0.391699745861874,-0.391699745861874,-0.391699745861874,0.0,-0.0,-0.0029097022,-0.33995897,0.02533206,-0.0648511581558581,-0.0716643809203688,-0.39219710622811854,0.030805787183962517,130,130000,1000,1000.0,1000,0.0,0.9205022,-0.0007120431,-0.87660336,0.15540768,-122.47673472438308,1,-122.47673472438308,-122.47673472438308,-122.47673472438308,0.0,-0.02272517438641068,-0.12247673472438309,-2.0243704499724116,0.16168050999416342,-0.0023199157,-0.0023199157,-0.0023199157,0.0,-0.05700617529427989,-0.05700617529427989,-0.05700617529427989,0.0,-0.00046968993,-0.00046968993,-0.00046968993,0.0,-0.3347332504231443,-0.3347332504231443,-0.3347332504231443,0.0,-7.9265305e-10,-0.048304103,-1.6946485,0.1296436,-0.02099724096644565,-0.07417263084954376,-0.34951217938261075,0.05705160468165608,131,131000,1000,1000.0,1000,0.0,131000,0.004810399999769288,21.51288950000344,0.9392643999999564,2.139298399999916,0.007477300000118703,18.421893800004,8.86999996509985e-05,3578.5379177001164,5.650000002788147e-05,0.017666971310973167,-0.39901867508888245,3.6995716,1.9011365,-1.0827105,1.0072049,14.222697,-7.232945,-14.231836,-22.212,3.740314,-7.362494,-14.213488,-21.679363,3.7232144,-7.3237567,-14.250886,-22.791468,3.806456,0.016302302,0.029312981,130000
130,0.3187022,-0.00031960875,-0.6467612,0.037895508,-52.82953516529996,1,-52.82953516529996,-52.82953516529996,-52.82953516529996,0.0,-0.04696150887307773,-0.0528295351652999,-1.103498457850059,0.05076110399544482,-0.0,0.0,-0.0,0.0,-0.048336142467016986,-0.048336142467016986,-0.048336142467016986,0.0,-0.83660007,-0.83660007,-0.83660007,0.0,-0.2668983926187358,-0.2668983926187358,-0.2668983926187358,0.0,-0.0,-0.0028723432,-0.83660007,0.038269017,-0.04311954560194975,-0.04995719200131997,-0.2668983926187358,0.01491314913881951,131,131000,1000,1000.0,1000,0.0,0.36504054,-0.0004322233,-0.71471405,0.09718589,-57.140427973810326,1,-57.140427973810326,-57.140427973810326,-57.140427973810326,0.0,-0.032968272635484124,-0.05714042797381039,-1.306958038676006,0.060924011573564404,-0.036555193,-0.036555193,-0.036555193,0.0,-0.034944508436400824,-0.034944508436400824,-0.034944508436400824,0.0,-1.0216323,-1.0216323,-1.0216323,0.0,-0.28532572494767344,-0.28532572494767344,-0.28532572494767344,0.0,-2.7401441e-09,-0.018890567,-1.0216323,0.048535563,-0.03279476613026224,-0.03824986002446079,-0.28532572494767344,0.01776013818589927,132,132000,1000,1000.0,1000,0.0,132000,0.006133700000191311,21.482822199997372,0.9555300000001807,2.2415892999997595,0.007489900000109628,18.271843699997135,0.0001388000000588363,3600.995217300114,9.679999993750243e-05,0.017447344958782196,-0.01338951289653778,3.6450107,1.9966928,-0.8040305,1.0023161,13.992361,-8.093793,-14.081927,-31.158972,4.175997,-8.218065,-14.0647,-28.303055,3.989574,-8.1579275,-14.061816,-29.072617,4.0323076,0.1298574,0.07382319,131000
131,0.16355805,9.291743e-05,-0.032147266,0.00698384,-93.85162890563873,1,-93.85162890563873,-93.85162890563873,-93.85162890563873,0.0,-0.09265515932965539,-0.09385162890563868,-0.21854129795934998,0.007283538184222538,-0.0,0.0,-0.0,0.0,-0.09266991170125093,-0.09266991170125093,-0.09266991170125093,0.0,-0.053502444,-0.053502444,-0.053502444,0.0,-0.165038853781484,-0.165038853781484,-0.165038853781484,0.0,-0.0,-9.7565324e-05,-0.053502444,0.0018842282,-0.0926551593278364,-0.09375406358937474,-0.165038853781484,0.0060565164230950205,132,132000,1000,1000.0,1000,0.0,0.39749998,-0.0005833751,-0.7487976,0.1517142,-158.37156480847747,1,-158.37156480847747,-158.37156480847747,-158.37156480847747,0.0,-0.0582590011080927,-0.1583715648084776,-1.3605068104418538,0.07823799664244926,-0.00025775487,-0.00025775487,-0.00025775487,0.0,-0.13079432905824884,-0.13079432905824884,-0.13079432905824884,0.0,-1.1213957,-1.1213957,-1.1213957,0.0,-0.2391111033114218,-0.2391111033114218,-0.2391111033114218,0.0,-1.641638e-10,-0.04603508,-1.1213957,0.06961466,-0.05722074768433485,-0.11233648582416463,-0.2391111033114218,0.02421126664402744,133,133000,1000,1000.0,1000,0.0,133000,0.010039799999958632,20.77206119999755,0.9821263999997427,2.2120921000000635,0.010023699999692326,17.55756589999828,0.0001231999999617983,3622.707546800109,9.009999985210015e-05,0.017686231061816216,-1.483280897140503,3.5715141,1.6323935,-4.5387163,1.4369961,13.815972,-7.9015026,-13.76092,-21.712677,3.5260425,-7.993155,-13.769081,-21.809925,3.5021992,-7.9227715,-13.828546,-22.052576,3.6317115,0.0121434005,0.07745423,132000
132,0.07744408,-0.00015333167,-0.063495465,0.034167442,-152.06390600234195,1,-152.06390600234195,-152.06390600234195,-152.06390600234195,0.0,-0.14847236813551543,-0.1520639060023421,-0.1661229798719797,0.002653099267281141,-0.00026356592,-0.00026356592,-0.00026356592,0.0,-0.14897193984496773,-0.14897193984496773,-0.14897193984496773,0.0,-0.01199517,-0.01199517,-0.01199517,0.0,-0.15412780960654351,-0.15412780960654351,-0.15412780960654351,0.0,-1.3730372e-06,-0.0023348753,-0.01199517,0.0017670722,-0.14727634874425063,-0.14972903060590165,-0.15412780960654351,0.0015565345855133251,133,133000,1000,1000.0,1000,0.0,0.4975662,0.0007728601,-0.5118352,0.16509272,-185.05446284165495,1,-185.05446284165495,-185.05446284165495,-185.05446284165495,0.0,-0.09712620393616993,-0.18505446284165478,-0.6914521994427356,0.07531050118164645,-0.037500557,-0.037500557,-0.037500557,0.0,-0.12046514224824205,-0.12046514224824205,-0.12046514224824205,0.0,-0.46381614,-0.46381614,-0.46381614,0.0,-0.22763606332098577,-0.22763606332098577,-0.22763606332098577,0.0,-6.722996e-08,-0.05451241,-0.5239506,0.07440659,-0.09670773296744477,-0.13054205089245888,-0.22763606332098577,0.010068585224512414,134,134000,1000,1000.0,1000,0.0,134000,0.004936300000281335,21.642884800007323,0.9971390000000611,2.2488038999999844,0.008106699999643752,18.38375370000722,9.230000023308094e-05,3645.309742900107,5.289999990054639e-05,0.017727872356772423,-0.11790373176336288,3.459894,1.9707625,-2.6885514,1.1642792,12.528944,-7.245546,-12.561188,-20.598055,3.1365123,-7.2825065,-12.52766,-20.575352,3.125445,-7.1733418,-12.513091,-20.615135,3.1478367,0.012231199,0.019144751,133000
133,0.21201417,-0.00033795382,-0.62959015,0.036942087,-63.76695656552481,1,-63.76695656552481,-63.76695656552481,-63.76695656552481,0.0,-0.05867543281767697,-0.06376695656552486,-1.0571862171240454,0.05093621266883196,-0.0,0.0,-0.0,0.0,-0.05868609743590757,-0.05868609743590757,-0.05868609743590757,0.0,-0.7927675,-0.7927675,-0.7927675,0.0,-0.26441869240480703,-0.26441869240480703,-0.26441869240480703,0.0,-0.0,-0.0027296636,-0.7927675,0.038665254,-0.05312231122470231,-0.06103729281135118,-0.26441869240480703,0.014814076261836354,134,134000,1000,1000.0,1000,0.0,0.33648604,-0.00072599686,-0.5511693,0.10254624,-99.63755097797144,1,-99.63755097797144,-99.63755097797144,-99.63755097797144,0.0,-0.07639029119294875,-0.09963755097797138,-0.8489350651879674,0.04778188310740299,-0.003836848,-0.003836848,-0.003836848,0.0,-0.07694460798485209,-0.07694460798485209,-0.07694460798485209,0.0,-0.15230663,-0.15230663,-0.15230663,0.0,-0.24777512076089206,-0.24777512076089206,-0.24777512076089206,0.0,-2.910383e-11,-0.021032514,-0.6075751,0.038149513,-0.07613232545218748,-0.07860503650731754,-0.24777512076089206,0.014319248286850555,135,135000,1000,1000.0,1000,0.0,135000,0.004534900000180642,21.13355490000822,0.9363445999997566,2.1925999000000047,0.006513299999824085,17.993430200008333,8.360000038010185e-05,3667.4053632001073,4.839999974137754e-05,0.01758001185953617,0.7563320398330688,3.8215222,2.1871648,0.03441918,0.8360937,13.190779,-8.157487,-13.213107,-22.344296,3.671812,-8.227681,-13.195942,-22.28154,3.6265116,-8.211207,-13.2157955,-22.39975,3.6824362,0.019752042,0.007939305,134000
134,0.22044499,-0.00030581173,-0.6423737,0.03538796,-32.30460260055179,1,-32.30460260055179,-32.30460260055179,-32.30460260055179,0.0,-0.0033142202522492624,-0.03230460260055176,-1.144001568657127,0.05319521967191444,-0.0,0.0,-0.0,0.0,-0.028208065540482625,-0.028208065540482625,-0.028208065540482625,0.0,-0.8252879,-0.8252879,-0.8252879,0.0,-0.3187136901437908,-0.3187136901437908,-0.3187136901437908,0.0,-0.0,-0.0025048023,-0.8252879,0.035568666,-0.003260862363013351,-0.029799800476270868,-0.3187136901437908,0.021272358849111335,135,135000,1000,1000.0,1000,0.0,0.44390464,0.0019724674,-0.5282616,0.12797995,-172.88738984197406,1,-172.88738984197406,-172.88738984197406,-172.88738984197406,0.0,-0.0329443383648026,-0.17288738984197383,-0.7324836678514083,0.0813437724643997,-0.004825914,-0.004825914,-0.004825914,0.0,-0.09773910585646862,-0.09773910585646862,-0.09773910585646862,0.0,-0.39410266,-0.39410266,-0.39410266,0.0,-0.23463333778871612,-0.23463333778871612,-0.23463333778871612,0.0,-2.9560354e-07,-0.032765515,-0.55812067,0.050678927,-0.03060604326082051,-0.14012187460439748,-0.23463333778871612,0.05521112577068724,136,136000,1000,1000.0,1000,0.0,136000,0.004973900000095455,21.678110300001208,0.969556399999874,2.1726223999999092,0.005428399999800604,18.525390900001184,8.290000005217735e-05,3690.0327196001076,5.540000029213843e-05,0.01803312636911869,-0.9360032081604004,3.5316038,1.7669051,-2.1727347,1.0781435,14.012637,-7.5936656,-13.967695,-21.690622,3.8764572,-7.651519,-13.988607,-21.677553,3.8967137,-7.7053003,-13.973399,-21.84459,3.898081,0.012655163,0.014705712,135000
135,0.53057915,0.0005128112,-0.16128512,0.02851183,-86.27326201598365,1,-86.27326201598365,-86.27326201598365,-86.27326201598365,0.0,-0.0598103537163055,-0.08627326201598365,-0.8377779534158772,0.036336425891067003,-0.0,0.0,-0.0,0.0,-0.08297740751229492,-0.08297740751229492,-0.08297740751229492,0.0,-0.08396814,-0.08396814,-0.08396814,0.0,-0.2778389964849094,-0.2778389964849094,-0.2778389964849094,0.0,-0.0,-0.0016263744,-0.56302834,0.023172671,-0.05965473326475457,-0.08464688747383255,-0.2778389964849094,0.016280091643349058,136,136000,1000,1000.0,1000,0.0,0.53565973,0.00014974426,-0.25783467,0.08395547,-24.81140097030893,1,-24.81140097030893,-24.81140097030893,-24.81140097030893,0.0,-0.0010203597477145244,-0.024811400970308917,-0.8275584643077254,0.03928412170726981,-0.0065184375,-0.0065184375,-0.0065184375,0.0,-0.007541009139640046,-0.007541009139640046,-0.007541009139640046,0.0,-0.57386285,-0.57386285,-0.57386285,0.0,-0.2536956136416792,-0.2536956136416792,-0.2536956136416792,0.0,-9.927163e-09,-0.014097085,-0.57386285,0.026854938,-0.0009761709333589814,-0.010714316238595423,-0.2536956136416792,0.018246578115034866,137,137000,1000,1000.0,1000,0.0,137000,0.004702400000041962,20.999103899997408,0.9345577999997658,2.395231899999999,0.01888180000014472,17.645513399997526,0.00013319999970917706,3711.9746043000973,8.340000022144523e-05,0.018041949719190598,-0.2965514063835144,3.9604263,1.9261401,-0.9486935,1.1262672,12.908581,-7.318192,-12.891266,-20.486032,2.8728416,-7.460179,-12.93001,-20.430841,2.8582778,-7.3159904,-12.881388,-20.462887,2.884299,0.009632353,0.011629682,136000
136,0.24934459,-0.00033780647,-0.63739264,0.04129468,-32.50772025561192,1,-32.50772025561192,-32.50772025561192,-32.50772025561192,0.0,-0.02681059645832768,-0.03250772025561189,-1.093682554162788,0.06134266045925589,-0.0,0.0,-0.0,0.0,-0.027084707632929663,-0.027084707632929663,-0.027084707632929663,0.0,-0.7748892,-0.7748892,-0.7748892,0.0,-0.2951185339392643,-0.2951185339392643,-0.2951185339392643,0.0,-0.0,-0.0034107286,-0.81253874,0.044782937,-0.026808652145101704,-0.029096991435498064,-0.2951185339392643,0.019039467428286154,137,137000,1000,1000.0,1000,0.0,0.5276981,0.0032938898,-0.7472447,0.11996927,-88.33270250713267,1,-88.33270250713267,-88.33270250713267,-88.33270250713267,0.0,-0.027948361562700048,-0.08833270250713281,-1.2111719865508623,0.08125529102198496,-0.0317547,-0.0317547,-0.0317547,0.0,-0.04218199272198246,-0.04218199272198246,-0.04218199272198246,0.0,-0.38471556,-0.38471556,-0.38471556,0.0,-0.25628873795879925,-0.25628873795879925,-0.25628873795879925,0.0,-2.6193447e-08,-0.028806953,-1.1167493,0.06084715,-0.02685156057778039,-0.05952574967584633,-0.25628873795879925,0.03748802328384215,138,138000,1000,1000.0,1000,0.0,138000,0.004493700000239187,21.372719200005577,0.9589026000003287,2.2861746000003222,0.0061565999999402266,18.11685110000417,8.74000002113462e-05,3734.2998958001003,5.3200000365905e-05,0.017748307436704636,0.30033114552497864,3.7877738,2.0744967,-0.66237915,1.0595604,13.14348,-7.7196274,-13.185417,-29.6479,3.5461676,-7.7168536,-13.159442,-29.478722,3.5466442,-7.8361635,-13.1871,-29.3964,3.5204499,0.0065802783,0.0043624276,137000
137,0.09254421,0.00036904326,-0.15817432,0.07452347,-158.4319471614643,1,-158.4319471614643,-158.4319471614643,-158.4319471614643,0.0,-0.1468366246784232,-0.15843194716146441,-0.19807479041401718,0.012251982587716724,-0.0020821,-0.0020821,-0.0020821,0.0,-0.1470577391453449,-0.1470577391453449,-0.1470577391453449,0.0,-0.012264244,-0.012264244,-0.012264244,0.0,-0.14774624413614493,-0.14774624413614493,-0.14774624413614493,0.0,-1.4995888e-07,-0.011107767,-0.05003824,0.011926594,-0.14681706667944974,-0.14732418004143222,-0.1481758602526646,0.00037835786661381913,138,138000,1000,1000.0,1000,0.0,0.81130713,0.024809677,-0.8301022,0.2707416,-287.90654545732735,1,-287.90654545732735,-287.90654545732735,-287.90654545732735,0.0,-0.007330886942753542,-0.28790654545732774,-1.6714595909096555,0.2554726357871886,-0.0027241062,-0.0027241062,-0.0027241062,0.0,-0.059133454364683216,-0.059133454364683216,-0.059133454364683216,0.0,-0.5240128,-0.5240128,-0.5240128,0.0,-0.29341800154814734,-0.29341800154814734,-0.29341800154814734,0.0,-1.9958975e-08,-0.14783306,-1.3781394,0.19757254,-0.003493025822052706,-0.1400734634954828,-0.39999992562490577,0.09387855702318319,139,139000,1000,1000.0,1000,0.0,139000,0.007317699999930483,20.94314420000046,0.9700894000002336,2.165711800000281,0.00675760000012815,17.79313319999983,8.55999996929313e-05,3756.184722300109,4.890000036539277e-05,0.017575703561306,-0.488476037979126,3.7578316,1.879127,-3.0201907,1.1930126,13.314894,-6.6645813,-13.321737,-22.067617,3.6312866,-6.85086,-13.360383,-21.963213,3.575635,-6.8713717,-13.350998,-22.106367,3.618992,0.03997464,0.02383392,138000
138,0.25888675,-0.00045878816,-0.6044656,0.03690387,-50.64011071694233,1,-50.64011071694233,-50.64011071694233,-50.64011071694233,0.0,-0.04556284931443213,-0.05064011071694247,-1.0160013509588766,0.051404036148408196,-0.0,0.0,-0.0,0.0,-0.04581349507285277,-0.04581349507285277,-0.04581349507285277,0.0,-0.4056184,-0.4056184,-0.4056184,0.0,-0.2892986755740085,-0.2892986755740085,-0.2892986755740085,0.0,-0.0,-0.0027242117,-0.73075736,0.034395773,-0.045535063997755885,-0.047915898873012494,-0.2892986755740085,0.02003581279392806,139,139000,1000,1000.0,1000,0.0,0.24207357,0.0001045008,-0.24205363,0.07928901,-48.767658155088725,1,-48.767658155088725,-48.767658155088725,-48.767658155088725,0.0,-0.027762583903152404,-0.04876765815508874,-0.20125031592127843,0.01956644891598389,-0.002684506,-0.002684506,-0.002684506,0.0,-0.03209132697835972,-0.03209132697835972,-0.03209132697835972,0.0,-0.008394997,-0.008394997,-0.008394997,0.0,-0.13137682005223483,-0.13137682005223483,-0.13137682005223483,0.0,-3.539799e-08,-0.012573516,-0.11719919,0.016746514,-0.0267758496597237,-0.03619414248047532,-0.13137682005223483,0.008898448279259877,140,140000,1000,1000.0,1000,0.0,140000,0.004587400000218622,21.009863300010238,0.9727681999997912,2.290975200000048,0.006863900000098511,17.73447990001023,0.00013760000001639128,3778.134976800106,5.109999983687885e-05,0.018112072721123695,0.40402328968048096,3.558035,2.1007242,-0.4832393,0.90117174,13.169176,-7.7906103,-13.209656,-23.000666,3.8666136,-7.6634455,-13.189229,-21.961302,3.8437066,-7.821755,-13.182966,-22.549765,3.7991993,0.024867652,0.018397737,139000
139,0.3558501,-0.00045170356,-0.45754406,0.037882164,-41.92314908418636,1,-41.92314908418636,-41.92314908418636,-41.92314908418636,0.0,-0.026238831319244534,-0.04192314908418631,-0.7538936701166097,0.05022188416289293,-0.0,0.0,-0.0,0.0,-0.03613760462821413,-0.03613760462821413,-0.03613760462821413,0.0,-0.20902698,-0.20902698,-0.20902698,0.0,-0.33602286193627384,-0.33602286193627384,-0.33602286193627384,0.0,-0.0,-0.0028705243,-0.41869318,0.025874397,-0.024994334441009874,-0.03905262444968096,-0.33602286193627384,0.027439016425475873,140,140000,1000,1000.0,1000,0.0,0.6198945,-0.00043281168,-0.4026041,0.11872372,-95.31455641509326,1,-95.31455641509326,-95.31455641509326,-95.31455641509326,0.0,-0.05678050346529936,-0.09531455641509325,-0.8717438236886769,0.06336837726179896,-0.035492986,-0.035492986,-0.035492986,0.0,-0.06312622092100503,-0.06312622092100503,-0.06312622092100503,0.0,-0.25695887,-0.25695887,-0.25695887,0.0,-0.38566974659744885,-0.38566974659744885,-0.38566974659744885,0.0,-4.5884929e-07,-0.028191019,-0.7685384,0.047095146,-0.054161350372395244,-0.06712353750178585,-0.38566974659744885,0.02995384580501144,141,141000,1000,1000.0,1000,0.0,141000,0.004521300000305928,21.441294099992774,1.0104271999998673,2.2926167000000532,0.010023799999999028,18.123573599992596,8.410000009462237e-05,3800.5333174001053,4.739999985758914e-05,0.01777750439941883,-0.417304128408432,3.5433202,1.896446,-2.005824,1.1719375,13.309071,-7.8133645,-13.331343,-22.319874,3.5609875,-7.9336357,-13.328854,-22.241766,3.5421343,-7.7961283,-13.277939,-22.243664,3.5421934,0.023091067,0.015462375,140000
140,0.24901424,0.00020400525,-0.058887634,0.014483225,-182.09963780370012,1,-182.09963780370012,-182.09963780370012,-182.09963780370012,0.0,-0.17431838144567618,-0.18209963780370023,-0.3385634627525111,0.008472797409106277,-3.4519795e-05,-3.4519795e-05,-3.4519795e-05,0.0,-0.17774981198495454,-0.17774981198495454,-0.17774981198495454,0.0,-0.1240162,-0.1240162,-0.1240162,0.0,-0.2145472597662707,-0.2145472597662707,-0.2145472597662707,0.0,-7.1054274e-13,-0.00041961085,-0.1240162,0.005189836,-0.17416603329041086,-0.1816800269362797,-0.2145472597662707,0.005232254816643834,141,141000,1000,1000.0,1000,0.0,0.38766629,0.0045767594,-0.43834108,0.109762914,-69.12125210890693,1,-69.12125210890693,-69.12125210890693,-69.12125210890693,0.0,-0.0033651110240046278,-0.06912125210890692,-0.4736382196691701,0.05093177924160821,-0.010917906,-0.010917906,-0.010917906,0.0,-0.043510793311281,-0.043510793311281,-0.043510793311281,0.0,-0.116228946,-0.116228946,-0.116228946,0.0,-0.22455999882728428,-0.22455999882728428,-0.22455999882728428,0.0,-5.8119554e-10,-0.02413769,-0.3842858,0.037088525,-0.0030430546581393845,-0.04498356063906844,-0.22455999882728428,0.03249463404259363,142,142000,1000,1000.0,1000,0.0,142000,0.004345899999862013,21.205719999994926,0.9827202000001307,2.1864379000003282,0.00834579999991547,18.02373529999477,8.84000000951346e-05,3822.6940591001025,4.649999982575537e-05,0.017798641696572304,-0.5522034764289856,3.4478931,1.8629303,-2.5579526,1.4003656,12.7487,-7.5985594,-12.747854,-21.935839,3.4142802,-7.6698565,-12.728428,-21.781633,3.3983412,-7.545418,-12.721434,-21.993448,3.4343655,0.0065496787,0.006282449,141000
141,0.1549988,-8.801532e-05,-0.33147678,0.016247125,-34.59073980637588,1,-34.59073980637588,-34.59073980637588,-34.59073980637588,0.0,-0.03351628382021218,-0.03459073980637589,-0.31799256482757465,0.011185513632855484,-0.0,0.0,-0.0,0.0,-0.03375346302700522,-0.03375346302700522,-0.03375346302700522,0.0,-0.21975374,-0.21975374,-0.21975374,0.0,-0.09823882260955705,-0.09823882260955705,-0.09823882260955705,0.0,-0.0,-0.0005279535,-0.21975374,0.00811339,-0.03294940642709861,-0.03406278621629881,-0.09823882260955705,0.0036258865801578584,142,142000,1000,1000.0,1000,0.0,0.56851685,-0.00056862214,-0.65927935,0.12141576,-86.15990135310146,1,-86.15990135310146,-86.15990135310146,-86.15990135310146,0.0,-0.03887248596125301,-0.0861599013531015,-1.2253920477397116,0.07582591548319371,-5.393192e-05,-5.393192e-05,-5.393192e-05,0.0,-0.060864089038286766,-0.060864089038286766,-0.060864089038286766,0.0,-0.12730218,-0.12730218,-0.12730218,0.0,-0.35620380573100985,-0.35620380573100985,-0.35620380573100985,0.0,-5.59033e-09,-0.02948422,-0.8692985,0.05793845,-0.03457695771044095,-0.056675682921606865,-0.35620380573100985,0.026635602340676846,143,143000,1000,1000.0,1000,0.0,143000,0.004759199999625707,20.759567499991135,0.9798880999996982,2.2654090000000906,0.005710100000214879,17.503564199991615,0.00014779999992242665,3844.3949001000906,8.909999996831175e-05,0.017679400742053986,0.6325688362121582,3.5031996,2.1567566,-0.8569249,0.8906674,13.1064415,-7.71063,-13.046418,-21.660694,2.7272103,-7.653354,-13.057402,-21.615435,2.7495933,-7.808032,-13.135717,-21.747107,2.732748,0.020756567,0.028505394,142000
142,0.15326016,0.00014409742,-0.050505728,0.007275218,-86.25695660325387,1,-86.25695660325387,-86.25695660325387,-86.25695660325387,0.0,-0.08156672219061772,-0.08625695660325389,-0.22866768914762853,0.010123027621027791,-0.0,0.0,-0.0,0.0,-0.08489020356536446,-0.08489020356536446,-0.08489020356536446,0.0,-0.046977323,-0.046977323,-0.046977323,0.0,-0.18169036659900067,-0.18169036659900067,-0.18169036659900067,0.0,-0.0,-0.00010589909,-0.046977323,0.0015799331,-0.08008563808225914,-0.08615105751137815,-0.18169036659900067,0.009381226119222309,143,143000,1000,1000.0,1000,0.0,0.3022681,1.2850255e-05,-0.31128758,0.09805184,-105.4965694218341,1,-105.4965694218341,-105.4965694218341,-105.4965694218341,0.0,-0.08567068005931962,-0.10549656942183405,-0.27948422087415287,0.02741595975973425,-0.0061408067,-0.0061408067,-0.0061408067,0.0,-0.08566963090673513,-0.08566963090673513,-0.08566963090673513,0.0,-0.004765194,-0.004765194,-0.004765194,0.0,-0.08641603608437301,-0.08641603608437301,-0.08641603608437301,0.0,-9.561063e-11,-0.019228324,-0.19379991,0.027343301,-0.08566811404139894,-0.08626824234008108,-0.09158625267272816,0.0008810269680390921,144,144000,1000,1000.0,1000,0.0,144000,0.00460720000000947,20.646341000006032,1.0230387000001429,2.229213599999639,0.00887349999993603,17.38045310000598,9.240000008503557e-05,3865.968595300101,6.25000002401066e-05,0.01768886111676693,-1.0356065034866333,3.6856244,1.7433326,-4.4308147,1.3153875,13.336376,-7.912791,-13.371346,-22.14791,3.361045,-7.9614882,-13.358643,-22.162838,3.362735,-7.999943,-13.351629,-22.088009,3.348018,0.006069841,0.0062691723,143000
